# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
95366897,692,-138,711,-39,275,-363
95372382,694,-138,709,-39,275,-363
95377647,693,-139,709,-39,275,-363
95382913,694,-138,709,-39,275,-363
95388178,694,-139,711,-39,275,-363
95393442,691,-138,712,-39,275,-363
95398707,693,-139,710,-39,275,-363
95403972,689,-139,709,-39,275,-363
95409236,692,-138,711,-39,275,-363
95414500,693,-141,711,-39,280,-363
95420082,692,-140,709,-39,280,-363
95425347,691,-140,711,-39,280,-363
95430612,693,-138,709,-39,280,-363
95435877,693,-137,713,-39,280,-363
95441142,693,-142,711,-39,280,-363
95446406,692,-140,710,-39,280,-363
95451671,692,-138,710,-39,280,-363
95456936,691,-140,708,-39,280,-363
95462201,692,-140,710,-39,280,-363
95467464,691,-139,709,-39,280,-363
95472948,690,-139,711,-39,280,-363
95478213,689,-140,711,-39,280,-363
95483477,692,-138,711,-39,280,-363
95488742,690,-138,709,-39,280,-363
95494007,689,-140,709,-39,280,-363
95499271,691,-141,713,-39,280,-363
95504729,693,-139,711,-39,280,-363
95509993,693,-141,711,-39,280,-363
95515258,691,-139,708,-39,280,-363
95520523,694,-138,712,-39,280,-363
95525788,693,-138,708,-39,280,-363
95531052,690,-141,709,-39,280,-363
95536316,690,-138,711,-39,280,-363
95541581,694,-138,714,-39,280,-363
95546846,691,-139,710,-39,280,-363
95552111,689,-139,712,-39,280,-363
95557375,692,-138,709,-39,280,-371
95562958,692,-139,708,-39,280,-371
95568442,691,-136,712,-39,280,-371
95573706,692,-143,711,-39,280,-371
95578972,691,-138,713,-39,280,-371
95584237,689,-135,710,-39,280,-371
95589501,691,-141,711,-39,280,-371
95594765,689,-140,708,-39,280,-371
95600030,692,-136,713,-39,280,-371
95605294,692,-138,709,-39,280,-371
95610558,691,-140,711,-39,280,-371
95615823,695,-140,708,-39,280,-371
95621088,691,-140,709,-39,280,-371
95626352,693,-139,708,-39,280,-371
95631617,692,-138,710,-39,280,-371
95636883,693,-139,707,-39,280,-371
95642147,694,-139,711,-39,280,-371
95647412,690,-140,710,-39,280,-371
95652677,691,-138,712,-39,280,-371
95657942,690,-138,708,-39,280,-371
95663207,691,-138,710,-39,280,-371
95668689,691,-137,712,-39,280,-371
95673955,692,-138,710,-39,280,-371
95679219,691,-142,710,-39,280,-371
95684484,692,-140,711,-39,280,-371
95689749,692,-140,711,-39,280,-371
95695014,693,-139,710,-35,280,-367
95700597,692,-138,708,-35,280,-367
95705861,690,-140,709,-35,280,-367
95711126,690,-139,713,-35,280,-367
95716392,692,-138,713,-35,280,-367
95721657,691,-139,712,-35,280,-367
95726922,692,-140,711,-35,280,-367
95732186,690,-138,710,-35,280,-367
95737451,691,-137,709,-35,280,-367
95742715,692,-139,710,-35,280,-367
95747980,691,-139,711,-35,280,-367
95753244,688,-138,710,-35,280,-367
95758509,690,-138,710,-35,280,-367
95763992,690,-138,709,-35,280,-367
95769256,690,-142,709,-35,280,-367
95774521,692,-139,707,-35,280,-367
95779786,693,-137,708,-35,280,-367
95785050,692,-139,709,-35,280,-367
95790315,689,-138,709,-35,280,-367
95795580,689,-138,711,-35,280,-367
95800846,693,-141,712,-35,280,-367
95806110,694,-140,709,-35,280,-367
95811375,691,-139,710,-35,280,-367
95816639,690,-141,712,-35,280,-367
95821905,691,-142,711,-35,280,-367
95827170,691,-138,711,-35,280,-367
95832435,690,-141,711,-35,280,-367
95837700,692,-140,710,-48,280,-371
95843283,692,-139,711,-48,280,-371
95848548,692,-141,709,-48,280,-371
95853812,693,-139,712,-48,280,-371
95859077,693,-140,710,-48,280,-371
95864560,691,-137,712,-48,280,-371
95869824,690,-141,711,-48,280,-371
95875090,692,-140,712,-48,280,-371
95880355,692,-137,709,-48,280,-371
95885622,692,-139,712,-48,280,-371
95890887,692,-140,710,-48,280,-371
95896152,693,-140,708,-48,280,-371
95901417,693,-138,712,-48,280,-371
95906682,689,-138,711,-48,280,-371
95911947,690,-141,714,-48,280,-371
95917211,691,-140,713,-48,280,-371
95922476,692,-136,708,-48,280,-371
95927740,689,-138,711,-48,280,-371
95933004,689,-140,711,-48,280,-371
95938268,693,-139,710,-48,280,-371
95943533,689,-137,709,-48,280,-371
95948798,690,-136,708,-48,280,-371
95954063,692,-139,708,-48,280,-371
95959327,689,-142,713,-48,280,-371
95964810,692,-138,712,-48,280,-371
95970075,689,-140,709,-48,280,-371
95975339,692,-138,712,-48,280,-371
95980604,689,-135,711,-43,280,-367
95986188,691,-140,711,-43,280,-367
95991453,689,-140,708,-43,280,-367
95996717,690,-137,712,-43,280,-367
96001983,689,-137,710,-43,280,-367
96007247,690,-138,710,-43,280,-367
96012511,693,-136,710,-43,280,-367
96017776,693,-137,710,-43,280,-367
96044455,693,-138,709,-43,280,-367
96049721,693,-136,709,-43,280,-367
96054986,692,-137,711,-43,280,-367
96060469,691,-139,712,-43,280,-367
96065733,692,-140,709,-43,280,-367
96070998,691,-140,707,-43,280,-367
96076262,690,-142,709,-43,280,-367
96081527,691,-136,712,-43,280,-367
96086792,689,-140,710,-43,280,-367
96092057,688,-139,710,-43,280,-367
96097321,692,-138,714,-43,280,-367
96102587,691,-139,707,-43,280,-367
96107852,691,-136,708,-43,280,-367
96113117,690,-137,709,-43,280,-367
96118381,689,-140,710,-43,280,-367
96123646,690,-139,709,-48,297,-367
96129229,692,-140,711,-48,297,-367
96134494,692,-139,709,-48,297,-367
96139759,693,-139,712,-48,297,-367
96145024,693,-141,709,-48,297,-367
96150288,692,-138,713,-48,297,-367
96155553,688,-141,711,-48,297,-367
96161037,692,-140,713,-48,297,-367
96166301,690,-135,709,-48,297,-367
96171566,692,-138,713,-48,297,-367
96176830,690,-138,713,-48,297,-367
96182095,691,-140,712,-48,297,-367
96187359,693,-140,711,-48,297,-367
96192624,690,-141,711,-48,297,-367
96197890,692,-140,709,-48,297,-367
96203155,692,-139,711,-48,297,-367
96208420,693,-139,710,-48,297,-367
96213687,692,-138,712,-48,297,-367
96218952,691,-140,712,-48,297,-367
96224216,690,-138,710,-48,297,-367
96229480,691,-142,710,-48,297,-367
96234745,691,-136,710,-48,297,-367
96240010,691,-140,709,-48,297,-367
96245274,692,-136,710,-48,297,-367
96250538,692,-138,710,-48,297,-367
96256022,691,-142,710,-48,297,-367
96261286,692,-139,711,-52,288,-371
96266869,691,-137,711,-52,288,-371
96272134,689,-141,707,-52,288,-371
96277398,694,-140,714,-52,288,-371
96282663,690,-138,710,-52,288,-371
96287929,692,-140,709,-52,288,-371
96293193,692,-138,710,-52,288,-371
96298458,694,-139,711,-52,288,-371
96303722,690,-139,709,-52,288,-371
96308988,691,-139,711,-52,288,-371
96314252,694,-142,713,-52,288,-371
96319517,692,-137,710,-52,288,-371
96324782,689,-142,711,-52,288,-371
96330047,690,-140,711,-52,288,-371
96335311,693,-137,710,-52,288,-371
96340576,692,-140,709,-52,288,-371
96345841,691,-137,709,-52,288,-371
96351105,692,-140,708,-52,288,-371
96356589,690,-139,708,-52,288,-371
96361855,693,-141,710,-52,288,-371
96367119,692,-139,713,-52,288,-371
96372384,691,-142,710,-52,288,-371
96377649,689,-138,709,-52,288,-371
96382915,690,-137,709,-52,288,-371
96388179,693,-140,707,-52,288,-371
96393444,690,-139,711,-52,288,-371
96398708,690,-139,714,-52,288,-371
96403973,694,-138,713,-30,280,-367
96409556,693,-140,713,-30,280,-367
96414821,693,-138,712,-30,280,-367
96420086,691,-139,712,-30,280,-367
96425350,690,-137,710,-30,280,-367
96430615,689,-138,710,-30,280,-367
96435880,692,-139,714,-30,280,-367
96441144,693,-138,711,-30,280,-367
96446409,690,-143,713,-30,280,-367
96451893,691,-137,710,-30,280,-367
96457158,691,-137,712,-30,280,-367
96462422,691,-139,709,-30,280,-367
96467687,691,-137,709,-30,280,-367
96472952,690,-139,708,-30,280,-367
96478215,694,-139,709,-30,280,-367
96483480,694,-140,708,-30,280,-367
96488744,694,-138,708,-30,280,-367
96494009,691,-138,709,-30,280,-367
96499273,691,-139,707,-30,280,-367
96504538,690,-138,709,-30,280,-367
96509803,691,-139,711,-30,280,-367
96515069,692,-140,711,-30,280,-367
96520333,691,-139,712,-30,280,-367
96525598,691,-139,712,-30,280,-367
96530864,691,-140,711,-30,280,-367
96536129,692,-139,709,-30,280,-367
96541587,693,-139,710,-30,280,-367
96546852,692,-139,712,-48,275,-363
96552653,693,-140,709,-48,275,-363
96557920,694,-141,709,-48,275,-363
96563185,692,-143,713,-48,275,-363
96568449,692,-140,707,-48,275,-363
96573715,694,-140,708,-48,275,-363
96578980,689,-140,709,-48,275,-363
96584244,691,-140,709,-48,275,-363
96589509,692,-139,713,-48,275,-363
96594773,691,-137,710,-48,275,-363
96600038,694,-142,712,-48,275,-363
96605302,692,-141,712,-48,275,-363
96610567,690,-137,709,-48,275,-363
96615831,690,-141,710,-48,275,-363
96621096,691,-141,710,-48,275,-363
96626361,690,-138,709,-48,275,-363
96631626,690,-139,712,-48,275,-363
96636892,690,-137,710,-48,275,-363
96642156,691,-138,710,-48,275,-363
96647640,691,-140,711,-48,275,-363
96652905,691,-140,712,-48,275,-363
96658170,690,-140,711,-48,275,-363
96663435,692,-140,710,-48,275,-363
96668700,690,-137,710,-48,275,-363
96673965,693,-141,708,-48,275,-363
96679228,692,-139,712,-48,275,-363
96684493,692,-140,709,-48,288,-367
96690076,689,-143,711,-48,288,-367
96695340,689,-135,710,-48,288,-367
96700605,692,-138,709,-48,288,-367
96705871,690,-141,712,-48,288,-367
96711136,691,-137,711,-48,288,-367
96716399,691,-140,709,-48,288,-367
96721664,689,-142,710,-48,288,-367
96726931,692,-137,711,-48,288,-367
96732195,693,-139,710,-48,288,-367
96737460,692,-137,713,-48,288,-367
96742724,688,-137,710,-48,288,-367
96748207,690,-140,713,-48,288,-367
96753472,695,-137,712,-48,288,-367
96758737,692,-139,709,-48,288,-367
96764002,692,-141,711,-48,288,-367
96769266,690,-138,711,-48,288,-367
96774530,689,-140,710,-48,288,-367
96779796,693,-137,711,-48,288,-367
96785060,689,-140,710,-48,288,-367
96790325,689,-138,710,-48,288,-367
96795590,693,-140,710,-48,288,-367
96800855,693,-142,711,-48,288,-367
96806119,691,-135,711,-48,288,-367
96811384,690,-140,709,-48,288,-367
96816649,693,-142,709,-48,288,-367
96821914,691,-138,711,-48,288,-367
96827179,693,-141,711,-39,280,-367
96832761,691,-138,712,-39,280,-367
96838026,689,-140,709,-39,280,-367
96843508,691,-141,709,-39,280,-367
96848773,689,-137,711,-39,280,-367
96854037,695,-139,709,-39,280,-367
96859301,691,-139,710,-39,280,-367
96864566,692,-139,711,-39,280,-367
96869831,692,-138,711,-39,280,-367
96875096,694,-140,711,-39,280,-367
96880359,691,-139,709,-39,280,-367
96885624,692,-142,706,-39,280,-367
96890890,693,-139,710,-39,280,-367
96896155,690,-140,709,-39,280,-367
96901419,690,-140,710,-39,280,-367
96906683,691,-138,709,-39,280,-367
96911948,688,-139,706,-39,280,-367
96917213,694,-140,710,-39,280,-367
96922477,692,-141,710,-39,280,-367
96927742,690,-141,710,-39,280,-367
96933008,689,-140,709,-39,280,-367
96938272,694,-139,707,-39,280,-367
96943755,689,-136,711,-39,280,-367
96949019,693,-140,709,-39,280,-367
96954284,692,-139,711,-39,280,-367
96959548,690,-137,710,-39,280,-367
96964813,695,-139,708,-39,280,-367
96970078,691,-139,708,-43,284,-371
96975661,690,-139,710,-43,284,-371
96980926,692,-139,709,-43,284,-371
96986190,690,-141,710,-43,284,-371
96991454,694,-138,713,-43,284,-371
96996718,692,-136,712,-43,284,-371
97001984,692,-138,710,-43,284,-371
97007248,691,-138,711,-43,284,-371
97012513,691,-139,710,-43,284,-371
97017778,692,-141,710,-43,284,-371
97044674,690,-138,709,-43,284,-371
97049939,689,-139,712,-43,284,-371
97055203,695,-139,710,-43,284,-371
97060467,693,-139,711,-43,284,-371
97065733,693,-139,716,-43,284,-371
97070998,688,-138,709,-43,284,-371
97076262,691,-137,709,-43,284,-371
97081527,691,-140,710,-43,284,-371
97086792,690,-140,710,-43,284,-371
97092056,692,-139,710,-43,284,-371
97097320,693,-137,711,-43,284,-371
97102585,693,-139,711,-43,284,-371
97107850,691,-139,709,-43,284,-371
97113115,690,-137,710,-48,288,-363
97118698,691,-138,709,-48,288,-363
97123964,692,-138,709,-48,288,-363
97129227,691,-141,710,-48,288,-363
97134492,690,-140,713,-48,288,-363
97139975,690,-140,713,-48,288,-363
97145240,690,-138,710,-48,288,-363
97150504,693,-140,710,-48,288,-363
97155768,692,-137,710,-48,288,-363
97161032,690,-139,710,-48,288,-363
97166296,691,-139,709,-48,288,-363
97171561,692,-137,710,-48,288,-363
97176826,691,-137,710,-48,288,-363
97182091,690,-139,708,-48,288,-363
97187355,690,-141,713,-48,288,-363
97192619,690,-138,711,-48,288,-363
97197884,694,-140,712,-48,288,-363
97203149,693,-141,707,-48,288,-363
97208414,692,-141,710,-48,288,-363
97213679,692,-139,706,-48,288,-363
97218944,694,-139,710,-48,288,-363
97224209,691,-137,709,-48,288,-363
97229473,693,-137,711,-48,288,-363
97234737,692,-137,711,-48,288,-363
97240220,690,-138,711,-48,288,-363
97245485,691,-139,710,-48,288,-363
97250750,691,-139,709,-43,280,-367
97256333,695,-138,712,-43,280,-367
97261598,692,-138,711,-43,280,-367
97266863,690,-139,711,-43,280,-367
97272128,693,-140,711,-43,280,-367
97277392,691,-138,711,-43,280,-367
97282657,691,-139,709,-43,280,-367
97287922,693,-137,710,-43,280,-367
97293187,691,-139,712,-43,280,-367
97298451,691,-137,712,-43,280,-367
97303715,694,-138,711,-43,280,-367
97308980,690,-138,711,-43,280,-367
97314244,690,-138,710,-43,280,-367
97319509,691,-141,709,-43,280,-367
97324773,690,-139,712,-43,280,-367
97330038,691,-139,710,-43,280,-367
97335520,690,-140,711,-43,280,-367
97340785,689,-140,710,-43,280,-367
97346050,694,-137,710,-43,280,-367
97351315,690,-139,710,-43,280,-367
97356580,691,-141,713,-43,280,-367
97361845,692,-139,711,-43,280,-367
97367110,692,-138,709,-43,280,-367
97372374,688,-140,710,-43,280,-367
97377639,693,-138,709,-43,280,-367
97382905,691,-139,711,-43,280,-367
97388170,692,-138,710,-43,280,-367
97393435,691,-139,710,-39,284,-367
97399018,688,-141,710,-39,284,-367
97404282,691,-140,708,-39,284,-367
97409546,693,-139,712,-39,284,-367
97414811,691,-137,710,-39,284,-367
97420076,691,-139,713,-39,284,-367
97425340,693,-141,713,-39,284,-367
97430605,690,-136,712,-39,284,-367
97436089,692,-138,713,-39,284,-367
97441353,691,-141,710,-39,284,-367
97446617,691,-137,710,-39,284,-367
97451883,691,-140,709,-39,284,-367
97457148,691,-142,711,-39,284,-367
97462413,690,-141,712,-39,284,-367
97467678,688,-139,710,-39,284,-367
97472943,690,-140,713,-39,284,-367
97478207,691,-139,710,-39,284,-367
97483471,690,-142,710,-39,284,-367
97488736,689,-137,712,-39,284,-367
97494001,690,-140,710,-39,284,-367
97499265,691,-137,710,-39,284,-367
97504531,692,-138,711,-39,284,-367
97509796,689,-139,710,-39,284,-367
97515060,694,-140,712,-39,284,-367
97520324,690,-136,711,-39,284,-367
97525589,692,-139,708,-39,284,-367
97531073,692,-140,709,-39,284,-367
97536337,693,-138,709,-35,280,-371
97541920,689,-141,712,-35,280,-371
97547185,693,-137,710,-35,280,-371
97552450,692,-139,711,-35,280,-371
97557714,691,-139,710,-35,280,-371
97562980,692,-139,712,-35,280,-371
97568244,689,-138,710,-35,280,-371
97573702,691,-138,707,-35,280,-371
97578968,691,-137,711,-35,280,-371
97584232,692,-138,711,-35,280,-371
97589496,691,-140,707,-35,280,-371
97594761,689,-139,713,-35,280,-371
97600026,690,-139,711,-35,280,-371
97605290,693,-139,712,-35,280,-371
97610555,691,-141,709,-35,280,-371
97615820,693,-141,709,-35,280,-371
97621085,695,-136,711,-35,280,-371
97626349,691,-141,711,-35,280,-371
97631833,692,-138,709,-35,280,-371
97637098,690,-139,709,-35,280,-371
97642362,691,-142,708,-35,280,-371
97647627,691,-139,710,-35,280,-371
97652892,691,-140,712,-35,280,-371
97658157,692,-139,708,-35,280,-371
97663422,690,-136,708,-35,280,-371
97668687,691,-139,710,-35,280,-371
97673952,691,-138,711,-35,280,-371
97679216,692,-137,710,-48,280,-376
97684798,691,-139,710,-48,280,-376
97690063,689,-139,710,-48,280,-376
97695327,689,-138,709,-48,280,-376
97700592,692,-138,710,-48,280,-376
97705857,691,-139,709,-48,280,-376
97711124,693,-140,711,-48,280,-376
97716388,690,-139,709,-48,280,-376
97721654,690,-138,713,-48,280,-376
97727138,691,-139,713,-48,280,-376
97732402,693,-137,710,-48,280,-376
97737667,692,-140,711,-48,280,-376
97742932,692,-137,708,-48,280,-376
97748196,690,-139,708,-48,280,-376
97753461,689,-137,709,-48,280,-376
97758725,690,-137,708,-48,280,-376
97763989,694,-138,707,-48,280,-376
97769254,692,-139,709,-48,280,-376
97774519,690,-139,710,-48,280,-376
97779784,691,-136,710,-48,280,-376
97785049,691,-138,711,-48,280,-376
97790313,690,-137,713,-48,280,-376
97795577,692,-139,709,-48,280,-376
97800843,691,-139,709,-48,280,-376
97806107,691,-138,706,-48,280,-376
97811372,690,-141,710,-48,280,-376
97816636,691,-140,712,-39,280,-367
97822220,693,-137,710,-39,280,-367
97827703,692,-139,710,-39,280,-367
97832968,692,-138,708,-39,280,-367
97838232,694,-137,709,-39,280,-367
97843497,691,-139,712,-39,280,-367
97848761,689,-138,713,-39,280,-367
97854025,689,-136,710,-39,280,-367
97859289,690,-140,712,-39,280,-367
97864554,695,-138,710,-39,280,-367
97869818,690,-142,711,-39,280,-367
97875084,690,-137,712,-39,280,-367
97880349,690,-138,711,-39,280,-367
97885613,693,-137,711,-39,280,-367
97890878,689,-137,708,-39,280,-367
97896143,691,-140,709,-39,280,-367
97901407,692,-139,711,-39,280,-367
97906672,692,-138,710,-39,280,-367
97911939,691,-140,709,-39,280,-367
97917205,692,-140,709,-39,280,-367
97922688,691,-138,710,-39,280,-367
97927954,689,-141,710,-39,280,-367
97933218,692,-137,712,-39,280,-367
97938483,691,-141,710,-39,280,-367
97943747,691,-138,712,-39,280,-367
97949012,693,-138,708,-39,280,-367
97954276,690,-137,711,-39,280,-367
97959541,691,-137,709,-39,293,-367
97965124,692,-138,711,-39,293,-367
97970388,694,-140,709,-39,293,-367
97975653,692,-138,712,-39,293,-367
97980920,691,-139,710,-39,293,-367
97986185,692,-140,712,-39,293,-367
97991449,693,-139,710,-39,293,-367
97996713,691,-141,709,-39,293,-367
98001979,690,-141,710,-39,293,-367
98007243,692,-138,711,-39,293,-367
98012506,690,-140,711,-39,293,-367
98017771,691,-138,709,-39,293,-367
98044673,688,-140,711,-39,293,-367
98049938,692,-139,708,-39,293,-367
98055202,690,-139,711,-39,293,-367
98060466,690,-139,709,-39,293,-367
98065731,690,-137,708,-39,293,-367
98070996,691,-137,711,-39,293,-367
98076260,691,-141,709,-39,293,-367
98081526,692,-141,708,-39,293,-367
98086791,689,-137,712,-39,293,-367
98092056,693,-139,710,-39,293,-367
98097320,691,-139,711,-39,293,-367
98102585,694,-137,711,-43,280,-371
98108168,694,-141,708,-43,280,-371
98113432,692,-140,711,-43,280,-371
98118915,691,-136,709,-43,280,-371
98124180,691,-139,711,-43,280,-371
98129445,692,-140,713,-43,280,-371
98134709,692,-139,712,-43,280,-371
98139975,691,-139,707,-43,280,-371
98145239,689,-137,711,-43,280,-371
98150503,689,-140,711,-43,280,-371
98155767,691,-139,711,-43,280,-371
98161032,690,-137,711,-43,280,-371
98166297,691,-140,711,-43,280,-371
98171561,693,-141,711,-43,280,-371
98176826,694,-138,709,-43,280,-371
98182091,691,-135,710,-43,280,-371
98187355,689,-142,710,-43,280,-371
98192620,690,-138,710,-43,280,-371
98197886,690,-141,707,-43,280,-371
98203153,694,-136,711,-43,280,-371
98208417,692,-139,710,-43,280,-371
98213682,690,-140,712,-43,280,-371
98219165,692,-139,712,-43,280,-371
98224430,692,-142,709,-43,280,-371
98229694,693,-139,710,-43,280,-371
98234960,691,-139,713,-43,280,-371
98240224,691,-139,712,-48,280,-367
98245806,692,-138,710,-48,280,-367
98251071,692,-137,709,-48,280,-367
98256335,693,-138,710,-48,280,-367
98261600,691,-139,707,-48,280,-367
98266865,691,-140,711,-48,280,-367
98272131,694,-141,710,-48,280,-367
98277397,692,-136,712,-48,280,-367
98282662,692,-140,712,-48,280,-367
98287928,692,-139,709,-48,280,-367
98293192,689,-138,712,-48,280,-367
98298456,691,-138,711,-48,280,-367
98303720,690,-139,710,-48,280,-367
98308985,693,-138,711,-48,280,-367
98314249,692,-139,711,-48,280,-367
98319732,691,-139,708,-48,280,-367
98324997,691,-138,709,-48,280,-367
98330261,691,-142,706,-48,280,-367
98335526,692,-138,709,-48,280,-367
98340791,689,-141,710,-48,280,-367
98346056,689,-138,711,-48,280,-367
98351320,691,-139,711,-48,280,-367
